source_store_name,retailer_name,store_branch_name,row_count,query,category_group_code,search_stage,validation_status,match_status,store_status,place_name,category_name,address_name,road_address_name,region_1depth_name,region_2depth_name,region_3depth_name,x,y,place_url
롯데슈퍼G신곡점,롯데슈퍼,G신곡점,502,롯데슈퍼프레시 신곡점,,manual_override,valid,matched,open,롯데슈퍼프레시 신곡점,,경기 의정부시 신곡동 560,경기 의정부시 동일로 583,경기,의정부시,신곡동,127.05618814264592,37.74023946372426,http://place.map.kakao.com/20239032
롯데슈퍼G운정점,롯데슈퍼,G운정점,502,롯데슈퍼프레시 운정점,,manual_override,valid,matched,open,롯데슈퍼프레시 운정점,,경기 파주시 와동동 1304-1,경기 파주시 미래로602번길 10,경기,파주시,와동동,126.75232067858323,37.73108432280424,http://place.map.kakao.com/21296615
롯데슈퍼G유진점,롯데슈퍼,G유진점,502,롯데슈퍼프레시 유진점,,manual_override,valid,matched,open,롯데슈퍼프레시 유진점,,서울 서대문구 홍제동 294-46,서울 서대문구 통일로 484,서울,서대문구,홍제동,126.94329430726096,37.59152047030609,http://place.map.kakao.com/20560570
롯데슈퍼G은마점,롯데슈퍼,G은마점,500,롯데슈퍼프레시 은마점,,manual_override,valid,matched,open,롯데슈퍼프레시 은마점,,서울 강남구 대치동 316,서울 강남구 삼성로 212,서울,강남구,대치동,127.06434755229363,37.49553489597998,http://place.map.kakao.com/20239048
롯데슈퍼G은평점,롯데슈퍼,G은평점,502,롯데슈퍼프레시 은평점,,manual_override,valid,matched,open,롯데슈퍼프레시 은평점,,서울 은평구 진관동 209-41,서울 은평구 진관2로 117,서울,은평구,진관동,126.93058430439889,37.634346681623605,http://place.map.kakao.com/20239060
롯데슈퍼G전곡점,롯데슈퍼,G전곡점,502,롯데슈퍼프레시 전곡점,,manual_override,valid,matched,open,롯데슈퍼프레시 전곡점,,경기 연천군 전곡읍 은대리 566,경기 연천군 전곡읍 전곡로 187-1,경기,연천군,전곡읍,127.066310640092,38.02814987574263,http://place.map.kakao.com/20239043
롯데슈퍼G중동점,롯데슈퍼,G중동점,502,롯데슈퍼프레시 중동점,,manual_override,valid,matched,open,롯데슈퍼프레시 중동점,,경기 부천시 원미구 중동 1107,경기 부천시 원미구 신흥로 190-1,경기,부천시,원미구,126.77799103585477,37.50097059011369,http://place.map.kakao.com/1702299843
롯데슈퍼G철원점,롯데슈퍼,G철원점,502,롯데슈퍼프레시 철원점,,manual_override,valid,matched,open,롯데슈퍼프레시 철원점,,강원특별자치도 철원군 동송읍 이평리 704-16,강원특별자치도 철원군 동송읍 이평2로 14,강원특별자치도,철원군,동송읍,127.22083785617998,38.20584656903654,http://place.map.kakao.com/20239113
롯데슈퍼G춘천점,롯데슈퍼,G춘천점,499,롯데슈퍼프레시 춘천점,,manual_override,valid,matched,open,롯데슈퍼프레시 춘천점,,강원특별자치도 춘천시 퇴계동 381-1,강원특별자치도 춘천시 영서로 2195,강원특별자치도,춘천시,퇴계동,127.728577568364,37.8602948663326,http://place.map.kakao.com/21721237
롯데슈퍼G홍제점,롯데슈퍼,G홍제점,502,롯데슈퍼프레시 홍제점2,,manual_override,valid,matched,open,롯데슈퍼프레시 홍제점2,,서울 서대문구 통일로 397,서울 서대문구 통일로 397,서울,서대문구,홍제동,126.947518964239,37.5852185401096,
롯데슈퍼G화곡점,롯데슈퍼,G화곡점,502,롯데슈퍼프레시 화곡점2,,manual_override,valid,matched,open,롯데슈퍼프레시 화곡점2,,서울 강서구 등촌로5길 80,서울 강서구 등촌로5길 80,서울,강서구,화곡동,126.858951804044,37.5330706883775,
롯데슈퍼가락점,롯데슈퍼,가락점,500,롯데슈퍼 가락점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 가락점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 송파구 가락동 7,서울 송파구 오금로36길 8,서울,송파구,가락동,127.125276596541,37.5029850672567,http://place.map.kakao.com/12143566
롯데슈퍼개화산점,롯데슈퍼,개화산점,502,롯데슈퍼 개화산점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 개화산점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 강서구 방화동 533-9,서울 강서구 양천로6길 15,서울,강서구,방화동,126.8076251629077,37.57196382081579,http://place.map.kakao.com/11840089
롯데슈퍼경주동천점,롯데슈퍼,경주동천점,479,롯데슈퍼 경주동천점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 경주동천점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경북 경주시 동천동 825,경북 경주시 동천로 70,경북,경주시,동천동,129.22679596236918,35.85399700759561,http://place.map.kakao.com/17027002
롯데슈퍼경주용황점,롯데슈퍼,경주용황점,483,롯데슈퍼 경주용황점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 경주용황점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경북 경주시 용강동 1611,경북 경주시 용황로7길 8,경북,경주시,용강동,129.22598633270707,35.883331813590395,http://place.map.kakao.com/1806144742
롯데슈퍼고양원흥점,롯데슈퍼,고양원흥점,502,롯데슈퍼 고양원흥점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 고양원흥점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 고양시 덕양구 도내동 1025,경기 고양시 덕양구 도래울2로 3,경기,고양시,덕양구,126.86997814839418,37.63019885956234,http://place.map.kakao.com/26597561
롯데슈퍼공릉점,롯데슈퍼,공릉점,500,롯데슈퍼 공릉점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 공릉점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 노원구 공릉동 238-53,서울 노원구 공릉로 144,서울,노원구,공릉동,127.0794499302224,37.6225308543874,http://place.map.kakao.com/8355275
롯데슈퍼광명소하점,롯데슈퍼,광명소하점,502,롯데슈퍼 광명소하점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 광명소하점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 광명시 소하동 1364-1,경기 광명시 하안로 112,경기,광명시,소하동,126.89199778203609,37.44850547043064,http://place.map.kakao.com/17026996
롯데슈퍼광명일직점,롯데슈퍼,광명일직점,502,롯데슈퍼 광명일직점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 광명일직점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 광명시 일직동 513,경기 광명시 양지로 16,경기,광명시,일직동,126.88181176966943,37.41632044377401,http://place.map.kakao.com/175830829
롯데슈퍼광명점,롯데슈퍼,광명점,502,롯데슈퍼 광명점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 광명점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 광명시 철산동 240,경기 광명시 모세로 40,경기,광명시,철산동,126.86939721791856,37.480591983554,http://place.map.kakao.com/11839992
롯데슈퍼광주도평점,롯데슈퍼,광주도평점,502,롯데슈퍼 광주도평점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 광주도평점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 광주시 초월읍 도평리 230-5,경기 광주시 초월읍 현산로 76,경기,광주시,초월읍,127.29130690188474,37.39426303559779,http://place.map.kakao.com/17944748
롯데슈퍼광주점,롯데슈퍼,광주점,482,롯데슈퍼 광주점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 광주점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 광주시 태전동 628,경기 광주시 태봉로 51,경기,광주시,태전동,127.22967029105753,37.38876365052152,http://place.map.kakao.com/11839995
롯데슈퍼광혜원점,롯데슈퍼,광혜원점,500,롯데슈퍼 광혜원점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 광혜원점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",충북 진천군 광혜원면 광혜원리 423-2,충북 진천군 광혜원면 광혜원산단1길 115-4,충북,진천군,광혜원면,127.44146000853677,36.98921690260976,http://place.map.kakao.com/18560266
롯데슈퍼교문점,롯데슈퍼,교문점,500,롯데슈퍼 교문점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 교문점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 구리시 교문동 808,경기 구리시 장자대로37번길 61,경기,구리시,교문동,127.13444524170457,37.590626988109,http://place.map.kakao.com/11607790
롯데슈퍼길동점,롯데슈퍼,길동점,502,롯데슈퍼 길동점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 길동점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 강동구 길동 384-1,서울 강동구 성안로 176,서울,강동구,길동,127.13629235156841,37.53865075961047,http://place.map.kakao.com/1670821808
롯데슈퍼김포전원점,롯데슈퍼,김포전원점,502,롯데슈퍼 김포전원점,MT1,primary_category,valid,matched,open,롯데프레시&델리 김포전원점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 김포시 운양동 1427-1,경기 김포시 김포한강11로 133,경기,김포시,운양동,126.68138106076597,37.645764073196375,http://place.map.kakao.com/26598099
롯데슈퍼김해율하2점,롯데슈퍼,김해율하2점,496,롯데슈퍼 김해율하2점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 김해율하2점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경남 김해시 장유동 841,경남 김해시 율하숲길 7,경남,김해시,장유동,128.82324156775934,35.17011403202293,http://place.map.kakao.com/781241799
롯데슈퍼남가좌점,롯데슈퍼,남가좌점,503,롯데슈퍼 남가좌점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 남가좌점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 서대문구 남가좌동 381,서울 서대문구 거북골로 120,서울,서대문구,남가좌동,126.91625656198904,37.57539012226991,http://place.map.kakao.com/21350006
롯데슈퍼남산점,롯데슈퍼,남산점,489,롯데슈퍼 남산점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 남산점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",대구 중구 남산동 2971-11,대구 중구 달구벌대로 1936,대구,중구,남산동,128.5762896315878,35.862681346437896,http://place.map.kakao.com/21309303
롯데슈퍼남양주도곡점,롯데슈퍼,남양주도곡점,500,롯데슈퍼 남양주도곡점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 남양주도곡점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 남양주시 와부읍 도곡리 1025-6,경기 남양주시 와부읍 덕소로 238,경기,남양주시,와부읍,127.22260068741195,37.57927180815195,http://place.map.kakao.com/17027006
롯데슈퍼남양주진접점,롯데슈퍼,남양주진접점,212,롯데슈퍼 남양주진접점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 남양주진접점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 남양주시 진접읍 부평리 613-3,경기 남양주시 진접읍 광릉내로 17-1,경기,남양주시,진접읍,127.19835752371101,37.74241838526347,http://place.map.kakao.com/17026985
롯데슈퍼남양주호평점,롯데슈퍼,남양주호평점,500,롯데슈퍼 남양주호평점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 남양주호평점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 남양주시 호평동 269-1,경기 남양주시 천마산로 2,경기,남양주시,호평동,127.24863658111057,37.66193706658619,http://place.map.kakao.com/19659150
롯데슈퍼남원점,롯데슈퍼,남원점,502,롯데슈퍼 남원점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 남원점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",전북특별자치도 남원시 도통동 584-2,전북특별자치도 남원시 춘향로 21,전북특별자치도,남원시,도통동,127.39765286644257,35.41739181383489,http://place.map.kakao.com/12196211
롯데슈퍼남현점,롯데슈퍼,남현점,500,롯데슈퍼 남현점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 남현점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 관악구 남현동 1059-16,서울 관악구 남부순환로 2074,서울,관악구,남현동,126.97915850830731,37.47631964197353,http://place.map.kakao.com/21307705
롯데슈퍼녹양점,롯데슈퍼,녹양점,500,롯데슈퍼 녹양점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 녹양점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 의정부시 녹양동 91-1,경기 의정부시 비우로 111,경기,의정부시,녹양동,127.03916841953442,37.75871393702376,http://place.map.kakao.com/7856980
롯데슈퍼당리점,롯데슈퍼,당리점,497,롯데슈퍼 당리점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 당리점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",부산 사하구 당리동 115,부산 사하구 제석로 68,부산,사하구,당리동,128.9753006179418,35.106413433647795,http://place.map.kakao.com/11840000
롯데슈퍼당수점,롯데슈퍼,당수점,502,롯데슈퍼 당수점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 당수점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 수원시 권선구 당수동 273-3,경기 수원시 권선구 당진로15번길 56,경기,수원시,권선구,126.93907069879708,37.29213725088936,http://place.map.kakao.com/12143570
롯데슈퍼대구고산점,롯데슈퍼,대구고산점,502,롯데슈퍼 대구고산점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 대구고산점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",대구 수성구 시지동 489-10,대구 수성구 시지로 50,대구,수성구,시지동,128.6941052952185,35.83950660669486,http://place.map.kakao.com/20239062
롯데슈퍼대구대실점,롯데슈퍼,대구대실점,493,롯데슈퍼 대구대실점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 대구대실점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",대구 달성군 다사읍 죽곡리 427,대구 달성군 다사읍 대실역남로 46,대구,달성군,다사읍,128.46412616527115,35.85350034906611,http://place.map.kakao.com/27410620
롯데슈퍼대구현풍점,롯데슈퍼,대구현풍점,488,롯데슈퍼 대구현풍점,MT1,primary_category,valid,matched,open,롯데프레시&델리 대구현풍점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",대구 달성군 현풍읍 중리 492,대구 달성군 현풍읍 테크노상업로2길 9,대구,달성군,현풍읍,128.45519378976365,35.69229466359972,http://place.map.kakao.com/99814936
롯데슈퍼대전둔산점,롯데슈퍼,대전둔산점,502,롯데슈퍼 대전둔산점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 대전둔산점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",대전 서구 둔산동 908,대전 서구 청사로 281,대전,서구,둔산동,127.3912624891279,36.36204403837362,http://place.map.kakao.com/13025275
롯데슈퍼덕진점,롯데슈퍼,덕진점,502,롯데슈퍼 덕진점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 덕진점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",전북특별자치도 전주시 덕진구 송천동1가 481-4,전북특별자치도 전주시 덕진구 송천중앙로 153,전북특별자치도,전주시,덕진구,127.12108680908517,35.86072692638414,http://place.map.kakao.com/447977421
롯데슈퍼동탄청계점,롯데슈퍼,동탄청계점,502,롯데슈퍼 동탄청계점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 동탄청계점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 화성시 동탄구 청계동 514-3,경기 화성시 동탄구 동탄대로시범길 257,경기,화성시,동탄구,127.1024864943254,37.20205548653946,http://place.map.kakao.com/27439562
롯데슈퍼두암점,롯데슈퍼,두암점,502,롯데슈퍼 두암점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 두암점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",전남광주통합특별시 북구 두암동 985-1,전남광주통합특별시 북구 삼정로3번길 21,전남광주통합특별시,북구,두암동,126.934944809765,35.162569534140204,http://place.map.kakao.com/11840004
롯데슈퍼두정2점,롯데슈퍼,두정2점,502,롯데슈퍼 두정2점,MT1,primary_category,valid,matched,open,롯데프레시&델리 두정2점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",충남 천안시 서북구 두정동 591,충남 천안시 서북구 오성로 9,충남,천안시,서북구,127.12826947653623,36.830679567938894,http://place.map.kakao.com/20239061
롯데슈퍼마포대흥점,롯데슈퍼,마포대흥점,503,롯데슈퍼 마포대흥점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 마포대흥점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 마포구 대흥동 337-10,서울 마포구 큰우물로 3,서울,마포구,대흥동,126.94024396728597,37.54544493753564,http://place.map.kakao.com/11840094
롯데슈퍼망포역점,롯데슈퍼,망포역점,503,롯데슈퍼 망포역점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 망포역점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 수원시 영통구 망포동 322-3,경기 수원시 영통구 영통로 195,경기,수원시,영통구,127.05632007894334,37.245216003887165,http://place.map.kakao.com/18856312
롯데슈퍼명지점,롯데슈퍼,명지점,488,롯데슈퍼 명지점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 명지점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",부산 강서구 명지동 3231,부산 강서구 명지오션시티10로 16,부산,강서구,명지동,128.89774708645572,35.08644052665149,http://place.map.kakao.com/11840006
롯데슈퍼목포용해점,롯데슈퍼,목포용해점,502,롯데슈퍼 목포용해점,MT1,primary_category,valid,matched,open,롯데슈퍼 목포용해점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",전남광주통합특별시 목포시 연산동 2025-4,전남광주통합특별시 목포시 용해지구로 79,전남광주통합특별시,목포시,연산동,126.391425990968,34.8196419722467,http://place.map.kakao.com/1717601430
롯데슈퍼문흥점,롯데슈퍼,문흥점,502,롯데슈퍼 문흥점,MT1,primary_category,valid,matched,open,롯데프레시&델리 문흥점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",전남광주통합특별시 북구 문흥동 996-5,전남광주통합특별시 북구 대천로 140-7,전남광주통합특별시,북구,문흥동,126.92200581218218,35.18655602357972,http://place.map.kakao.com/11840008
롯데슈퍼반포2점,롯데슈퍼,반포2점,502,롯데슈퍼 반포2점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 반포2점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 서초구 반포동 54-1,서울 서초구 고무래로 22,서울,서초구,반포동,127.010757453712,37.5025716705172,http://place.map.kakao.com/707649582
롯데슈퍼방학점,롯데슈퍼,방학점,502,롯데슈퍼 방학점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 방학점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 도봉구 방학동 271-2,서울 도봉구 방학로 223,서울,도봉구,방학동,127.0273736208732,37.66155560672597,http://place.map.kakao.com/10363449
롯데슈퍼방화점,롯데슈퍼,방화점,502,롯데슈퍼 방화점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 방화점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 강서구 마곡동 1463,서울 강서구 방화대로34길 83,서울,강서구,마곡동,126.82080706959523,37.57102843050751,http://place.map.kakao.com/11840095
롯데슈퍼백석점,롯데슈퍼,백석점,500,롯데슈퍼 백석점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 백석점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",충남 천안시 서북구 백석동 889,충남 천안시 서북구 백석4길 21,충남,천안시,서북구,127.12366874166706,36.82249111617785,http://place.map.kakao.com/11840009
롯데슈퍼범서점,롯데슈퍼,범서점,503,롯데슈퍼 범서점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 범서점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 은평구 불광동 308-1,서울 은평구 통일로 842,서울,은평구,불광동,126.92190097564924,37.618643364636995,http://place.map.kakao.com/16043963
롯데슈퍼보령점,롯데슈퍼,보령점,208,롯데슈퍼 보령점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 보령점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",충남 보령시 죽정동 646-4,충남 보령시 지장골길 118,충남,보령시,죽정동,126.60085389622199,36.36064250212031,http://place.map.kakao.com/13025269
롯데슈퍼복현점,롯데슈퍼,복현점,502,롯데슈퍼 복현점,MT1,primary_category,valid,matched,open,롯데슈퍼 복현점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",대구 북구 복현동 539-123,대구 북구 검단로 8,대구,북구,복현동,128.61539314881404,35.89798433754097,http://place.map.kakao.com/8355278
롯데슈퍼봉화산역점,롯데슈퍼,봉화산역점,502,롯데슈퍼 봉화산역점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 봉화산역점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 중랑구 신내동 646,서울 중랑구 신내로 211,서울,중랑구,신내동,127.09266257068,37.6163443182058,http://place.map.kakao.com/1526990880
롯데슈퍼부산남산점,롯데슈퍼,부산남산점,212,롯데슈퍼 부산남산점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 부산남산점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",부산 금정구 남산동 117-15,부산 금정구 중앙대로 2033,부산,금정구,남산동,129.092248123928,35.2658167960854,http://place.map.kakao.com/1243469529
롯데슈퍼부산문현점,롯데슈퍼,부산문현점,493,롯데슈퍼 부산문현점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 부산문현점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",부산 남구 문현동 358-9,부산 남구 지게골로 45,부산,남구,문현동,129.07064602280136,35.135862710310874,http://place.map.kakao.com/13025260
롯데슈퍼부산연산점,롯데슈퍼,부산연산점,458,롯데슈퍼프레시 연산점,,manual_override,valid,matched,open,롯데슈퍼프레시 연산점,,부산 연제구 연산동 490-7,부산 연제구 과정로 115,부산,연제구,연산동,129.10689891008414,35.18190019966234,http://place.map.kakao.com/11077786
롯데슈퍼부산영도점,롯데슈퍼,부산영도점,503,롯데슈퍼 부산영도점,MT1,primary_category,valid,matched,open,롯데프레시&델리 부산영도점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",부산 영도구 동삼동 770,부산 영도구 태종로 759,부산,영도구,동삼동,129.0807231672937,35.06848923855992,http://place.map.kakao.com/1485880837
롯데슈퍼부산학장점,롯데슈퍼,부산학장점,493,롯데슈퍼 부산학장점,MT1,primary_category,valid,matched,open,롯데프레시&델리 부산학장점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",부산 사상구 학장동 573-1,부산 사상구 대동로 94,부산,사상구,학장동,128.97820308629744,35.13787349209996,http://place.map.kakao.com/21336746
롯데슈퍼부산화명점,롯데슈퍼,부산화명점,493,롯데슈퍼 부산화명점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 부산화명점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",부산 북구 화명동 2324,부산 북구 금곡대로 166,부산,북구,화명동,129.00935633001106,35.22268071267728,http://place.map.kakao.com/21539066
롯데슈퍼분당서현점,롯데슈퍼,분당서현점,502,롯데슈퍼 분당서현점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 분당서현점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 성남시 분당구 서현동 94-3,경기 성남시 분당구 중앙공원로40번길 42,경기,성남시,분당구,127.13236840386735,37.3780275138981,http://place.map.kakao.com/17026974
롯데슈퍼산본2동점,롯데슈퍼,산본2동점,500,롯데슈퍼 산본2동점,MT1,primary_category,valid,matched,open,롯데프레시&델리 산본2동점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 군포시 산본동 1066-2,경기 군포시 고산로677번길 40,경기,군포시,산본동,126.93068322299777,37.372792259387246,http://place.map.kakao.com/16698526
롯데슈퍼산본피트인점,롯데슈퍼,산본피트인점,502,롯데슈퍼 산본피트인점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 산본피트인점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경기 군포시 산본동 1145-6,경기 군포시 번영로 485,경기,군포시,산본동,126.930667095876,37.3578052953857,http://place.map.kakao.com/1935296244
롯데슈퍼삼성점,롯데슈퍼,삼성점,500,롯데슈퍼 삼성점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 삼성점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 강남구 삼성동 8-2,서울 강남구 선릉로 660,서울,강남구,삼성동,127.042331438739,37.515549855072,http://place.map.kakao.com/1492307432
롯데슈퍼삼천점,롯데슈퍼,삼천점,208,롯데슈퍼 삼천점,MT1,primary_category,valid,matched,open,롯데프레시&델리 삼천점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",전북특별자치도 전주시 완산구 삼천동1가 285-5,전북특별자치도 전주시 완산구 용리로 46,전북특별자치도,전주시,완산구,127.11508979474894,35.79854704272041,http://place.map.kakao.com/7856890
롯데슈퍼삼천포점,롯데슈퍼,삼천포점,476,롯데슈퍼 삼천포점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 삼천포점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경남 사천시 벌리동 270-3,경남 사천시 주공로 41,경남,사천시,벌리동,128.08636749197197,34.94207499352733,http://place.map.kakao.com/19210996
롯데슈퍼상계11점,롯데슈퍼,상계11점,502,롯데슈퍼 상계11점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 상계11점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 노원구 상계동 651,서울 노원구 동일로 1541,서울,노원구,상계동,127.056874469549,37.6659409577969,http://place.map.kakao.com/11840099
롯데슈퍼상계7동점,롯데슈퍼,상계7동점,500,롯데슈퍼 상계7동점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 상계7동점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",서울 노원구 상계동 749-9,서울 노원구 동일로 1372,서울,노원구,상계동,127.06177548351138,37.65108058320631,http://place.map.kakao.com/10351594
롯데슈퍼상남점,롯데슈퍼,상남점,498,롯데슈퍼 상남점,MT1,primary_category,valid,matched,open,롯데슈퍼프레시 상남점,"가정,생활 > 슈퍼마켓 > 대형슈퍼 > 롯데슈퍼프레시",경남 창원시 성산구 상남동 45-1,경남 창원시 성산구 동산로 122,경남,창원시,성산구,128.69061666701822,35.218852125914175,http://place.map.kakao.com/11840015
