retailer_name,source_product_id,collected_at,price,promotion_type
농협몰,0036441314,2026-09-04T13:33:47,13900,
농협몰,0036441327,2026-09-04T13:33:47,12900,
농협몰,0036441369,2026-09-04T13:33:47,9900,
농협몰,0036441554,2026-09-04T13:33:47,22900,
농협몰,0036441765,2026-09-04T13:33:47,21900,
농협몰,0036441778,2026-09-04T13:33:47,30900,
농협몰,0036442544,2026-09-04T13:33:47,10900,
농협몰,0036513134,2026-09-04T13:33:47,21500,
농협몰,0036513262,2026-09-04T13:33:47,36500,
농협몰,0036513275,2026-09-04T13:33:47,14500,
농협몰,0036848292,2026-09-04T13:33:47,17010,
농협몰,0037032683,2026-09-04T13:33:47,30900,
농협몰,0037079411,2026-09-04T13:33:47,6600,
농협몰,0037385491,2026-09-04T13:33:47,37100,
농협몰,0037863210,2026-09-04T13:33:47,21900,
농협몰,0038801066,2026-09-04T13:33:47,44900,
농협몰,0038867477,2026-09-04T13:33:47,4700,
농협몰,0039236535,2026-09-04T13:33:47,29900,
농협몰,0039262192,2026-09-04T13:33:47,10200,
농협몰,0039272500,2026-09-04T13:33:47,35200,
농협몰,0039276135,2026-09-04T13:33:47,10900,
농협몰,0039297516,2026-09-04T13:33:47,20900,
농협몰,0039303376,2026-09-04T13:33:47,28500,
농협몰,0039303503,2026-09-04T13:33:47,12920,
농협몰,0039303587,2026-09-04T13:33:47,5980,
농협몰,0039343611,2026-09-04T13:33:47,8900,
농협몰,0039343624,2026-09-04T13:33:47,16900,
농협몰,0039373944,2026-09-04T13:33:47,23700,
농협몰,0039376026,2026-09-04T13:33:47,39900,
농협몰,0039382263,2026-09-04T13:33:47,72900,
농협몰,0039382784,2026-09-04T13:33:47,26900,
농협몰,0039393661,2026-09-04T13:33:47,54900,
농협몰,0039396967,2026-09-04T13:33:47,44200,
농협몰,0039396970,2026-09-04T13:33:47,44200,
농협몰,0039399078,2026-09-04T13:33:47,6000,
농협몰,0039410845,2026-09-04T13:33:47,74900,
농협몰,0039414751,2026-09-04T13:33:47,8600,
농협몰,0039421706,2026-09-04T13:33:47,30900,
농협몰,0039424862,2026-09-04T13:33:47,12000,
농협몰,0039432964,2026-09-04T13:33:47,11900,
농협몰,0039434593,2026-09-04T13:33:47,48900,
농협몰,0039436528,2026-09-04T13:33:47,19100,
농협몰,0039439783,2026-09-04T13:33:47,21900,
농협몰,0039460952,2026-09-04T13:33:47,53900,
농협몰,0039464235,2026-09-04T13:33:47,10400,
농협몰,0039482183,2026-09-04T13:33:47,48000,
농협몰,0039485111,2026-09-04T13:33:47,30000,
농협몰,0039487823,2026-09-04T13:33:47,37900,
농협몰,0039487865,2026-09-04T13:33:47,24900,
농협몰,0039488446,2026-09-04T13:33:47,6900,
농협몰,0039488529,2026-09-04T13:33:47,1800000,
농협몰,0039488532,2026-09-04T13:33:47,1800000,
농협몰,0039489113,2026-09-04T13:33:47,9000,
농협몰,0039491907,2026-09-04T13:33:47,29800,
농협몰,0039494005,2026-09-04T13:33:47,40100,
농협몰,0039498643,2026-09-04T13:33:47,115300,
농협몰,0039499451,2026-09-04T13:33:47,114800,
농협몰,0039499563,2026-09-04T13:33:47,224900,
농협몰,0039501446,2026-09-04T13:33:47,109700,
농협몰,0039502692,2026-09-04T13:33:47,153000,
농협몰,0039503257,2026-09-04T13:33:47,29280,
농협몰,0039504474,2026-09-04T13:33:47,38900,
농협몰,0039506975,2026-09-04T13:33:47,18900,
농협몰,0039507150,2026-09-04T13:33:47,20900,
농협몰,0039516242,2026-09-04T13:33:47,16500,
농협몰,0039519209,2026-09-04T13:33:47,41900,
농협몰,0039520272,2026-09-04T13:33:47,15400,
농협몰,0039522830,2026-09-04T13:33:47,15900,
농협몰,0039529505,2026-09-04T13:33:47,38610,
농협몰,0039529518,2026-09-04T13:33:47,26010,
농협몰,0039529662,2026-09-04T13:33:47,15400,
농협몰,0039534541,2026-09-04T13:33:47,31400,
농협몰,0039536815,2026-09-04T13:33:47,19600,
농협몰,0039539009,2026-09-04T13:33:47,17200,
농협몰,0039546393,2026-09-04T13:33:47,41900,
농협몰,0039547875,2026-09-04T13:33:47,22900,
농협몰,0039549293,2026-09-04T13:33:47,279200,
농협몰,0039551988,2026-09-04T13:33:47,22500,
농협몰,0039553517,2026-09-04T13:33:47,31600,
농협몰,0039554594,2026-09-04T13:33:47,36900,
농협몰,1000373802,2026-09-04T13:33:47,77000,
농협몰,1000900783,2026-09-04T13:33:47,14000,
농협몰,1012460853,2026-09-04T13:33:47,39900,
농협몰,1014006077,2026-09-04T13:33:47,86000,
농협몰,1014033426,2026-09-04T13:33:47,12000,
농협몰,1023666510,2026-09-04T13:33:47,10900,
농협몰,1025134367,2026-09-04T13:33:47,23500,
농협몰,1025134466,2026-09-04T13:33:47,102000,
농협몰,1026280487,2026-09-04T13:33:47,24900,
농협몰,1028642979,2026-09-04T13:33:47,16300,
농협몰,1028643055,2026-09-04T13:33:47,36200,
농협몰,1028643071,2026-09-04T13:33:47,32900,
농협몰,1028643084,2026-09-04T13:33:47,32400,
농협몰,1028917835,2026-09-04T13:33:47,18300,
농협몰,1029612575,2026-09-04T13:33:47,370000,
농협몰,1030222785,2026-09-04T13:33:47,35900,
농협몰,1030222800,2026-09-04T13:33:47,39900,
농협몰,1030299354,2026-09-04T13:33:47,10500,
농협몰,1033404009,2026-09-04T13:33:47,32100,
농협몰,1034547329,2026-09-04T13:33:47,5800,
농협몰,1034914651,2026-09-04T13:33:47,4480,
농협몰,1036068604,2026-09-04T13:33:47,39900,
농협몰,1036156701,2026-09-04T13:33:47,17400,
농협몰,1036182454,2026-09-04T13:33:47,13500,
농협몰,1036201944,2026-09-04T13:33:47,27920,
농협몰,1036417075,2026-09-04T13:33:47,12900,
농협몰,1036441298,2026-09-04T13:33:47,30900,
농협몰,1036441313,2026-09-04T13:33:47,27900,
농협몰,1036441326,2026-09-04T13:33:47,21900,
농협몰,1036441342,2026-09-04T13:33:47,17900,
농협몰,1036441764,2026-09-04T13:33:47,74900,
농협몰,1036441777,2026-09-04T13:33:47,17900,
농협몰,1036441793,2026-09-04T13:33:47,8900,
농협몰,1036442543,2026-09-04T13:33:47,17900,
농협몰,1036513133,2026-09-04T13:33:47,38500,
농협몰,1036513261,2026-09-04T13:33:47,57500,
농협몰,1036513274,2026-09-04T13:33:47,21500,
농협몰,1036810373,2026-09-04T13:33:47,19800,
농협몰,1037765704,2026-09-04T13:33:47,85000,
농협몰,1037766062,2026-09-04T13:33:47,2700,
농협몰,1038192253,2026-09-04T13:33:47,39900,
농협몰,1039095980,2026-09-04T13:33:47,29600,
농협몰,1039132021,2026-09-04T13:33:47,629000,
농협몰,1039234161,2026-09-04T13:33:47,82900,
농협몰,1039237102,2026-09-04T13:33:47,19800,
농협몰,1039271098,2026-09-04T13:33:47,26900,
농협몰,1039274224,2026-09-04T13:33:47,21000,
농협몰,1039276134,2026-09-04T13:33:47,19900,
농협몰,1039277067,2026-09-04T13:33:47,38000,
농협몰,1039302330,2026-09-04T13:33:47,20900,
농협몰,1039303263,2026-09-04T13:33:47,16640,
농협몰,1039303502,2026-09-04T13:33:47,23900,
농협몰,1039307025,2026-09-04T13:33:47,2750,
농협몰,1039311943,2026-09-04T13:33:47,36920,
농협몰,1039343610,2026-09-04T13:33:47,9900,
농협몰,1039343623,2026-09-04T13:33:47,16900,
농협몰,1039373943,2026-09-04T13:33:47,31300,
농협몰,1039376111,2026-09-04T13:33:47,51900,
농협몰,1039382556,2026-09-04T13:33:47,34900,
농협몰,1039382783,2026-09-04T13:33:47,33900,
농협몰,1039393561,2026-09-04T13:33:47,28900,
농협몰,1039397039,2026-09-04T13:33:47,21900,
농협몰,1039402601,2026-09-04T13:33:47,12000,
농협몰,1039410844,2026-09-04T13:33:47,189000,
농협몰,1039424861,2026-09-04T13:33:47,2500,
농협몰,1039428582,2026-09-04T13:33:47,1000000,
농협몰,1039430235,2026-09-04T13:33:47,6000,
농협몰,1039433586,2026-09-04T13:33:47,2000,
농협몰,1039487864,2026-09-04T13:33:47,17900,
농협몰,1039489125,2026-09-04T13:33:47,11500,
농협몰,1039489310,2026-09-04T13:33:47,146000,
농협몰,1039491906,2026-09-04T13:33:47,29800,
농협몰,1039495755,2026-09-04T13:33:47,49900,
농협몰,1039499588,2026-09-04T13:33:47,124700,
농협몰,1039502406,2026-09-04T13:33:47,1029200,
농협몰,1039502691,2026-09-04T13:33:47,139900,
농협몰,1039503269,2026-09-04T13:33:47,29500,
농협몰,1039503719,2026-09-04T13:33:47,628600,
농협몰,1039504134,2026-09-04T13:33:47,24900,
농협몰,1039507146,2026-09-04T13:33:47,57900,
농협몰,1039507456,2026-09-04T13:33:47,30000,
농협몰,1039508417,2026-09-04T13:33:47,25900,
농협몰,1039512450,2026-09-04T13:33:47,31800,
농협몰,1039513169,2026-09-04T13:33:47,339900,
농협몰,1039515446,2026-09-04T13:33:47,23150,
농협몰,1039516241,2026-09-04T13:33:47,16500,
농협몰,1039519208,2026-09-04T13:33:47,25200,
농협몰,1039525164,2026-09-04T13:33:47,4700,
농협몰,1039525870,2026-09-04T13:33:47,103600,
농협몰,1039527623,2026-09-04T13:33:47,19300,
농협몰,1039529799,2026-09-04T13:33:47,631700,
농협몰,1039529801,2026-09-04T13:33:47,854000,
농협몰,1039533998,2026-09-04T13:33:47,42900,
농협몰,1039535853,2026-09-04T13:33:47,10500,
농협몰,1039536814,2026-09-04T13:33:47,639000,
농협몰,1039536827,2026-09-04T13:33:47,18500,
농협몰,1039543728,2026-09-04T13:33:47,39000,
농협몰,1039544804,2026-09-04T13:33:47,18900,
농협몰,1039546392,2026-09-04T13:33:47,39900,
농협몰,1039546404,2026-09-04T13:33:47,41900,
농협몰,1039546417,2026-09-04T13:33:47,29900,
농협몰,1039546970,2026-09-04T13:33:47,378800,
농협몰,1039549289,2026-09-04T13:33:47,240400,
농협몰,1039549809,2026-09-04T13:33:47,10000,
농협몰,1039551987,2026-09-04T13:33:47,19500,
농협몰,1039555497,2026-09-04T13:33:47,4100,
농협몰,1039556599,2026-09-04T13:33:47,2250,
농협몰,1039558339,2026-09-04T13:33:47,15500,
농협몰,1039562400,2026-09-04T13:33:47,22900,
농협몰,2000706656,2026-09-04T13:33:47,4600,
농협몰,2000900779,2026-09-04T13:33:47,14800,
농협몰,2000900782,2026-09-04T13:33:47,15700,
농협몰,2012707436,2026-09-04T13:33:47,18900,
농협몰,2021517318,2026-09-04T13:33:47,17400,
농협몰,2022769372,2026-09-04T13:33:47,24900,
농협몰,2026280457,2026-09-04T13:33:47,22000,
농협몰,2027457625,2026-09-04T13:33:47,20500,
농협몰,2028359870,2026-09-04T13:33:47,37000,
농협몰,2028918051,2026-09-04T13:33:47,13800,
농협몰,2029613960,2026-09-04T13:33:47,25900,
농협몰,2029813911,2026-09-04T13:33:47,18500,
농협몰,2030182529,2026-09-04T13:33:47,34900,
농협몰,2030182532,2026-09-04T13:33:47,25900,
농협몰,2030222797,2026-09-04T13:33:47,20900,
농협몰,2030295489,2026-09-04T13:33:47,76900,
농협몰,2030299353,2026-09-04T13:33:47,19900,
농협몰,2034445725,2026-09-04T13:33:47,31200,
농협몰,2035173391,2026-09-04T13:33:47,27900,
농협몰,2036156656,2026-09-04T13:33:47,15400,
농협몰,2036156739,2026-09-04T13:33:47,15400,
농협몰,2036177181,2026-09-04T13:33:47,17680,
농협몰,2036182552,2026-09-04T13:33:47,3000,
농협몰,2036201480,2026-09-04T13:33:47,20070,
농협몰,2036441297,2026-09-04T13:33:47,42900,
농협몰,2036441309,2026-09-04T13:33:47,16900,
농협몰,2036441312,2026-09-04T13:33:47,31900,
농협몰,2036441325,2026-09-04T13:33:47,38900,
농협몰,2036441776,2026-09-04T13:33:47,18900,
농협몰,2036441789,2026-09-04T13:33:47,7900,
농협몰,2036441792,2026-09-04T13:33:47,15900,
농협몰,2036442539,2026-09-04T13:33:47,28900,
농협몰,2036442542,2026-09-04T13:33:47,26900,
농협몰,2036513129,2026-09-04T13:33:47,38500,
농협몰,2036513132,2026-09-04T13:33:47,72900,
농협몰,2036513273,2026-09-04T13:33:47,17900,
농협몰,2036513286,2026-09-04T13:33:47,20500,
농협몰,2036757714,2026-09-04T13:33:47,15280,
농협몰,2036808997,2026-09-04T13:33:47,25700,
농협몰,2036836914,2026-09-04T13:33:47,35800,
농협몰,2036836927,2026-09-04T13:33:47,72070,
농협몰,2037845641,2026-09-04T13:33:47,26000,
농협몰,2037868002,2026-09-04T13:33:47,65500,
농협몰,2038192252,2026-09-04T13:33:47,46900,
농협몰,2038301874,2026-09-04T13:33:47,14000,
농협몰,2039095976,2026-09-04T13:33:47,55000,
농협몰,2039232346,2026-09-04T13:33:47,4100,
농협몰,2039232416,2026-09-04T13:33:47,16700,
농협몰,2039261069,2026-09-04T13:33:47,999000,
농협몰,2039261593,2026-09-04T13:33:47,5960,
농협몰,2039276133,2026-09-04T13:33:47,28900,
농협몰,2039279918,2026-09-04T13:33:47,23800,
농협몰,2039302339,2026-09-04T13:33:47,22000,
농협몰,2039303246,2026-09-04T13:33:47,13850,
농협몰,2039303316,2026-09-04T13:33:47,28500,
농협몰,2039308915,2026-09-04T13:33:47,15800,
농협몰,2039343619,2026-09-04T13:33:47,11900,
농협몰,2039343622,2026-09-04T13:33:47,13900,
농협몰,2039347330,2026-09-04T13:33:47,380000,
농협몰,2039376110,2026-09-04T13:33:47,37900,
농협몰,2039382245,2026-09-04T13:33:47,38900,
농협몰,2039382373,2026-09-04T13:33:47,21900,
농협몰,2039382555,2026-09-04T13:33:47,32900,
농협몰,2039382782,2026-09-04T13:33:47,40900,
농협몰,2039382881,2026-09-04T13:33:47,46900,
농협몰,2039385116,2026-09-04T13:33:47,36900,
농협몰,2039392369,2026-09-04T13:33:47,59900,
농협몰,2039394534,2026-09-04T13:33:47,23100,
농협몰,2039397038,2026-09-04T13:33:47,40900,
농협몰,2039416177,2026-09-04T13:33:47,31900,
농협몰,2039430234,2026-09-04T13:33:47,8000,
농협몰,2039434533,2026-09-04T13:33:47,30900,
농협몰,2039443034,2026-09-04T13:33:47,20900,
농협몰,2039443951,2026-09-04T13:33:47,37900,
농협몰,2039461937,2026-09-04T13:33:47,123900,
농협몰,2039487863,2026-09-04T13:33:47,11900,
농협몰,2039488527,2026-09-04T13:33:47,790000,
농협몰,2039488530,2026-09-04T13:33:47,1780000,
농협몰,2039502690,2026-09-04T13:33:47,126900,
농협몰,2039503268,2026-09-04T13:33:47,23500,
농협몰,2039504076,2026-09-04T13:33:47,34900,
농협몰,2039504159,2026-09-04T13:33:47,15200,
농협몰,2039505673,2026-09-04T13:33:47,34000,
농협몰,2039507145,2026-09-04T13:33:47,74900,
농협몰,2039507455,2026-09-04T13:33:47,17500,
농협몰,2039515458,2026-09-04T13:33:47,24700,
농협몰,2039521033,2026-09-04T13:33:47,25900,
농협몰,2039525585,2026-09-04T13:33:47,12100,
농협몰,2039529798,2026-09-04T13:33:47,813600,
농협몰,2039529800,2026-09-04T13:33:47,965200,
농협몰,2039536826,2026-09-04T13:33:47,25800,
농협몰,2039540492,2026-09-04T13:33:47,13500,
농협몰,2039541031,2026-09-04T13:33:47,1650,
농협몰,2039543727,2026-09-04T13:33:47,31000,
농협몰,2039544436,2026-09-04T13:33:47,19920,
농협몰,2039544803,2026-09-04T13:33:47,13900,
농협몰,2039544832,2026-09-04T13:33:47,18900,
농협몰,2039546391,2026-09-04T13:33:47,39900,
농협몰,2039551254,2026-09-04T13:33:47,15900,
농협몰,2039551986,2026-09-04T13:33:47,17500,
농협몰,2039554518,2026-09-04T13:33:47,43500,
농협몰,2039556600,2026-09-04T13:33:47,2650,
농협몰,2039558338,2026-09-04T13:33:47,14900,
농협몰,2039561828,2026-09-04T13:33:47,15000,
농협몰,3000713879,2026-09-04T13:33:47,33000,
농협몰,3000714054,2026-09-04T13:33:47,39800,
농협몰,3013676949,2026-09-04T13:33:47,19980,
농협몰,3016201764,2026-09-04T13:33:47,4400,
농협몰,3018412955,2026-09-04T13:33:47,109000,
농협몰,3019728864,2026-09-04T13:33:47,1249000,
농협몰,3029613732,2026-09-04T13:33:47,17900,
농협몰,3029614508,2026-09-04T13:33:47,44900,
농협몰,3030182531,2026-09-04T13:33:47,42900,
농협몰,3030222783,2026-09-04T13:33:47,16500,
농협몰,3032839680,2026-09-04T13:33:47,26400,
농협몰,3035173387,2026-09-04T13:33:47,23900,
농협몰,3035961852,2026-09-04T13:33:47,87900,
농협몰,3036156754,2026-09-04T13:33:47,11400,
농협몰,3036202073,2026-09-04T13:33:47,19010,
농협몰,3036417086,2026-09-04T13:33:47,8900,
농협몰,3036417619,2026-09-04T13:33:47,36900,
농협몰,3036441296,2026-09-04T13:33:47,17900,
농협몰,3036441308,2026-09-04T13:33:47,24900,
농협몰,3036441311,2026-09-04T13:33:47,44900,
농협몰,3036441324,2026-09-04T13:33:47,8900,
농협몰,3036441436,2026-09-04T13:33:47,27900,
농협몰,3036441775,2026-09-04T13:33:47,39900,
농협몰,3036441788,2026-09-04T13:33:47,14900,
농협몰,3036442301,2026-09-04T13:33:47,12900,
농협몰,3036442541,2026-09-04T13:33:47,9900,
농협몰,3036513128,2026-09-04T13:33:47,72900,
농협몰,3036513131,2026-09-04T13:33:47,106900,
농협몰,3036513269,2026-09-04T13:33:47,14900,
농협몰,3036513272,2026-09-04T13:33:47,21900,
농협몰,3036513285,2026-09-04T13:33:47,35500,
농협몰,3036513652,2026-09-04T13:33:47,69900,
농협몰,3036715092,2026-09-04T13:33:47,298000,
농협몰,3036773821,2026-09-04T13:33:47,13400,
농협몰,3037001213,2026-09-04T13:33:47,720000,
농협몰,3037015722,2026-09-04T13:33:47,9400,
농협몰,3037059931,2026-09-04T13:33:47,9800,
농협몰,3037766255,2026-09-04T13:33:47,28500,
농협몰,3037766312,2026-09-04T13:33:47,29500,
농협몰,3037845484,2026-09-04T13:33:47,28800,
농협몰,3038192251,2026-09-04T13:33:47,46900,
농협몰,3038301927,2026-09-04T13:33:47,10000,
농협몰,3038830715,2026-09-04T13:33:47,8400,
농협몰,3039049068,2026-09-04T13:33:47,16340,
농협몰,3039261237,2026-09-04T13:33:47,30000,
농협몰,3039271814,2026-09-04T13:33:47,17500,
농협몰,3039277065,2026-09-04T13:33:47,14040,
농협몰,3039279186,2026-09-04T13:33:47,90400,
농협몰,3039297977,2026-09-04T13:33:47,29900,
농협몰,3039303287,2026-09-04T13:33:47,20360,
농협몰,3039303315,2026-09-04T13:33:47,22900,
농협몰,3039308914,2026-09-04T13:33:47,15800,
농협몰,3039309029,2026-09-04T13:33:47,32400,
농협몰,3039311925,2026-09-04T13:33:47,15900,
농협몰,3039343618,2026-09-04T13:33:47,14900,
농협몰,3039343621,2026-09-04T13:33:47,13900,
농협몰,3039374717,2026-09-04T13:33:47,13700,
농협몰,3039375947,2026-09-04T13:33:47,24640,
농협몰,3039382244,2026-09-04T13:33:47,72900,
농협몰,3039382372,2026-09-04T13:33:47,38900,
농협몰,3039382781,2026-09-04T13:33:47,54900,
농협몰,3039392368,2026-09-04T13:33:47,41500,
농협몰,3039393569,2026-09-04T13:33:47,47800,
농협몰,3039394533,2026-09-04T13:33:47,42500,
농협몰,3039396964,2026-09-04T13:33:47,54500,
농협몰,3039403909,2026-09-04T13:33:47,275000,
농협몰,3039424294,2026-09-04T13:33:47,39900,
농협몰,3039430303,2026-09-04T13:33:47,8000,
농협몰,3039439719,2026-09-04T13:33:47,19900,
농협몰,3039487833,2026-09-04T13:33:47,22900,
농협몰,3039487859,2026-09-04T13:33:47,34900,
농협몰,3039493364,2026-09-04T13:33:47,21500,
농협몰,3039500635,2026-09-04T13:33:47,635600,
농협몰,3039502842,2026-09-04T13:33:47,8900,
농협몰,3039503267,2026-09-04T13:33:47,16900,
농협몰,3039505403,2026-09-04T13:33:47,169000,
농협몰,3039511145,2026-09-04T13:33:47,19900,
농협몰,3039512487,2026-09-04T13:33:47,63000,
농협몰,3039513224,2026-09-04T13:33:47,101200,
농협몰,3039515444,2026-09-04T13:33:47,20920,
농협몰,3039515639,2026-09-04T13:33:47,46900,
농협몰,3039515642,2026-09-04T13:33:47,21900,
농협몰,3039516265,2026-09-04T13:33:47,21900,
농협몰,3039516306,2026-09-04T13:33:47,21900,
농협몰,3039522837,2026-09-04T13:33:47,16640,
농협몰,3039525584,2026-09-04T13:33:47,12100,
농협몰,3039527759,2026-09-04T13:33:47,14700,
농협몰,3039529487,2026-09-04T13:33:47,18810,
농협몰,3039535848,2026-09-04T13:33:47,17900,
농협몰,3039535851,2026-09-04T13:33:47,20900,
농협몰,3039536825,2026-09-04T13:33:47,31200,
농협몰,3039544802,2026-09-04T13:33:47,30900,
농협몰,3039544831,2026-09-04T13:33:47,13900,
농협몰,3039545384,2026-09-04T13:33:47,10500,
농협몰,3039545834,2026-09-04T13:33:47,12900,
농협몰,3039545991,2026-09-04T13:33:47,36800,
농협몰,3039546431,2026-09-04T13:33:47,29900,
농협몰,3039546460,2026-09-04T13:33:47,25000,
농협몰,3039547885,2026-09-04T13:33:47,32450,
농협몰,3039548143,2026-09-04T13:33:47,16900,
농협몰,3039549191,2026-09-04T13:33:47,286800,
농협몰,3039549881,2026-09-04T13:33:47,32900,
농협몰,3039554517,2026-09-04T13:33:47,24500,
농협몰,3039555916,2026-09-04T13:33:47,23900,
농협몰,3039558337,2026-09-04T13:33:47,15900,
농협몰,3039558340,2026-09-04T13:33:47,17500,
농협몰,3039561111,2026-09-04T13:33:47,47900,
농협몰,4000917751,2026-09-04T13:33:47,28500,
농협몰,4013956147,2026-09-04T13:33:47,25000,
농협몰,4014032909,2026-09-04T13:33:47,8000,
농협몰,4014033241,2026-09-04T13:33:47,12000,
농협몰,4017648505,2026-09-04T13:33:47,15400,
농협몰,4020831783,2026-09-04T13:33:47,11900,
농협몰,4021719079,2026-09-04T13:33:47,20000,
농협몰,4024725367,2026-09-04T13:33:47,17400,
농협몰,4025134380,2026-09-04T13:33:47,43000,
농협몰,4025134463,2026-09-04T13:33:47,63000,
농협몰,4026743172,2026-09-04T13:33:47,25000,
농협몰,4027071663,2026-09-04T13:33:47,35800,
농협몰,4028472261,2026-09-04T13:33:47,20700,
농협몰,4028918059,2026-09-04T13:33:47,18100,
농협몰,4028922401,2026-09-04T13:33:47,24900,
농협몰,4029611821,2026-09-04T13:33:47,32900,
농협몰,4029612569,2026-09-04T13:33:47,187000,
농협몰,4030182530,2026-09-04T13:33:47,18500,
농협몰,4030222782,2026-09-04T13:33:47,28900,
농협몰,4030222795,2026-09-04T13:33:47,37900,
농협몰,4030410192,2026-09-04T13:33:47,9800,
농협몰,4030427585,2026-09-04T13:33:47,14900,
농협몰,4032713396,2026-09-04T13:33:47,18400,
농협몰,4034264863,2026-09-04T13:33:47,4100,
농협몰,4036156625,2026-09-04T13:33:47,15400,
농협몰,4036156753,2026-09-04T13:33:47,15400,
농협몰,4036201909,2026-09-04T13:33:47,15710,
농협몰,4036202126,2026-09-04T13:33:47,17820,
농협몰,4036348602,2026-09-04T13:33:47,17400,
농협몰,4036417072,2026-09-04T13:33:47,12900,
농협몰,4036417621,2026-09-04T13:33:47,30900,
농협몰,4036441295,2026-09-04T13:33:47,58900,
농협몰,4036441307,2026-09-04T13:33:47,10900,
농협몰,4036441310,2026-09-04T13:33:47,10900,
농협몰,4036441323,2026-09-04T13:33:47,14900,
농협몰,4036441774,2026-09-04T13:33:47,8900,
농협몰,4036441787,2026-09-04T13:33:47,33900,
농협몰,4036441790,2026-09-04T13:33:47,24900,
농협몰,4036442540,2026-09-04T13:33:47,13900,
농협몰,4036513127,2026-09-04T13:33:47,106900,
농협몰,4036513130,2026-09-04T13:33:47,21500,
농협몰,4036513268,2026-09-04T13:33:47,36500,
농협몰,4036513271,2026-09-04T13:33:47,24500,
농협몰,4036835807,2026-09-04T13:33:47,14400,
농협몰,4037033749,2026-09-04T13:33:47,18900,
농협몰,4037238667,2026-09-04T13:33:47,52000,
농협몰,4037892137,2026-09-04T13:33:47,16500,
농협몰,4038301830,2026-09-04T13:33:47,24000,
농협몰,4038803745,2026-09-04T13:33:47,39800,
농협몰,4038816095,2026-09-04T13:33:47,39000,
농협몰,4038830222,2026-09-04T13:33:47,35900,
농협몰,4038830714,2026-09-04T13:33:47,11700,
농협몰,4038847615,2026-09-04T13:33:47,30900,
농협몰,4038915389,2026-09-04T13:33:47,23900,
농협몰,4039232683,2026-09-04T13:33:47,20800,
농협몰,4039263401,2026-09-04T13:33:47,17600,
농협몰,4039269115,2026-09-04T13:33:47,13900,
농협몰,4039272621,2026-09-04T13:33:47,29700,
농협몰,4039274221,2026-09-04T13:33:47,15000,
농협몰,4039274854,2026-09-04T13:33:47,18900,
농협몰,4039275097,2026-09-04T13:33:47,32900,
농협몰,4039277064,2026-09-04T13:33:47,32000,
농협몰,4039296069,2026-09-04T13:33:47,63900,
농협몰,4039297640,2026-09-04T13:33:47,85000,
농협몰,4039297736,2026-09-04T13:33:47,21900,
농협몰,4039298698,2026-09-04T13:33:47,49000,
농협몰,4039302663,2026-09-04T13:33:47,23900,
농협몰,4039311924,2026-09-04T13:33:47,15900,
농협몰,4039312419,2026-09-04T13:33:47,19900,
농협몰,4039343617,2026-09-04T13:33:47,8900,
농협몰,4039343620,2026-09-04T13:33:47,11900,
농협몰,4039375186,2026-09-04T13:33:47,10900,
농협몰,4039382243,2026-09-04T13:33:47,38900,
농협몰,4039382371,2026-09-04T13:33:47,55900,
농협몰,4039382483,2026-09-04T13:33:47,23900,
농협몰,4039392367,2026-09-04T13:33:47,21900,
농협몰,4039393568,2026-09-04T13:33:47,25380,
농협몰,4039396301,2026-09-04T13:33:47,18900,
농협몰,4039400206,2026-09-04T13:33:47,5000,
